SKU_ID,SKU_Name,Category,ABC_Class,Supplier_ID,Supplier_Name,Warehouse_ID,Warehouse_Location,Batch_ID,Received_Date,Last_Purchase_Date,Expiry_Date,Stock_Age_Days,Quantity_On_Hand,Quantity_Reserved,Quantity_Committed,Damaged_Qty,Returns_Qty,Avg_Daily_Sales,Forecast_Next_30d,Days_of_Inventory,Reorder_Point,Safety_Stock,Lead_Time_Days,Unit_Cost_USD,Last_Purchase_Price_USD,Total_Inventory_Value_USD,SKU_Churn_Rate,Order_Frequency_per_month,Supplier_OnTime_Pct,FIFO_FEFO,Inventory_Status,Count_Variance,Audit_Date,Audit_Variance_Pct,Demand_Forecast_Accuracy_Pct,Notes,Available_Stock,Days_to_Expiry,Low_Stock_Flag
SKU0073,Personal Product 327,Personal Care,C,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH5658,2025-09-06,2025-08-07,2029-11-24,3,45,8,2,2,1,"2,76",87.0,"16,30",20.0,12,3,"$5,91","$6,09","$266,11","1,84","4,00",98.19,FEFO,In Stock,6,2025-07-15,-0.42,80.28,,35,1224,False
SKU0074,Personal Product 130,Personal Care,C,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH9056,2025-08-24,2025-08-20,2028-11-21,16,51,13,7,2,0,"5,70",175.0,"8,95",13.0,7,1,"$0,75","$0,72","$38,27","3,35","3,00",82.2,FIFO,In Stock,1,2025-08-21,-4.3,71.83,Temperature controlled,31,856,False
SKU0075,Personal Product 44,Personal Care,C,S004,PT Nusantara Supplier,WHJKT,Jakarta - Cengkareng,BATCH4697,2025-04-20,2025-03-02,2028-08-19,142,32,13,17,0,2,"5,35",117.0,"5,98",16.0,11,1,"$3,31","$3,78","$105,94","5,02","5,00",76.26,FEFO,In Stock,0,2025-07-14,-0.33,84.06,,2,762,True
SKU0076,Meat Product 302,Meat,C,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH2625,2025-04-17,2025-02-16,2025-04-23,145,88,23,13,1,3,"17,62",556.0,"4,99",192.0,69,7,"$7,92","$8,44","$696,55","6,01","5,00",88.94,FIFO,Low Stock,2,2025-06-21,-8.09,66.38,,52,-452,True
SKU0077,Beverages Product 81,Beverages,A,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH3564,2025-04-21,2025-04-21,2026-09-21,141,431,35,78,3,2,"55,58",1.892,"7,75",1.17,392,14,"$4,94","$5,18","$2.127,11","3,87","17,00",87.79,FEFO,Low Stock,7,2025-07-14,3.52,60.6,,318,64,False
SKU0078,Frozen Product 17,Frozen,B,S004,PT Nusantara Supplier,WHSBY,Surabaya - Sidoarjo,BATCH8438,2025-03-13,2025-03-09,2025-11-20,180,318,130,119,0,0,"45,47",1.01,"6,99",205.0,69,3,"$3,36","$3,22","$1.068,67","4,29","13,00",95.96,FIFO,In Stock,5,2025-08-07,-2.9,90.41,,69,-241,True
SKU0079,Pantry Product 339,Pantry,B,S004,PT Nusantara Supplier,WHMDN,Medan - Deli Serdang,BATCH4683,2025-08-11,2025-07-01,2029-08-30,29,87,12,36,1,1,"16,46",504.0,"5,29",127.0,45,5,"$9,87","$9,03","$858,51","5,68","9,00",99.28,FIFO,Low Stock,5,2025-08-06,1.25,63.67,,39,1138,True
SKU0080,Fresh Product 85,Fresh Produce,B,S005,PT Agro Raya,WHDPS,Denpasar - Tabanan,BATCH8195,2025-04-17,2025-04-10,2025-04-24,145,468,146,34,0,0,"45,50",1.235,"10,29",478.0,160,7,"$2,34","$2,46","$1.094,84","2,92","14,00",85.04,FEFO,Low Stock,0,2025-06-13,0.14,74.47,,288,-451,True
SKU0081,Bakery Product 140,Bakery,B,S009,PT Beverage Nusantara,WHDPS,Denpasar - Tabanan,BATCH2317,2025-05-06,2025-03-29,2025-05-11,126,256,31,69,2,0,"21,74",796.0,"11,78",99.0,34,3,"$3,39","$3,15","$867,46","2,55","7,00",98.78,FIFO,Expiring Soon,5,2025-07-16,6.35,90.63,,156,-434,False
SKU0082,Pantry Product 14,Pantry,A,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH1339,2025-03-21,2025-02-01,2029-06-11,172,246,70,71,1,1,"24,85",736.0,"9,90",78.0,28,2,"$9,72","$11,07","$2.391,69","3,03","8,00",95.12,FEFO,In Stock,1,2025-06-28,6.5,79.23,High return rate,105,1058,False
SKU0083,Frozen Product 334,Frozen,C,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH8141,2025-07-25,2025-06-15,2026-06-19,46,9,9,0,0,0,"2,85",110.0,"3,16",18.0,12,2,"$1,00","$0,92","$9,02","9,50","1,00",73.58,FEFO,Low Stock,-6,2025-08-29,9.9,69.09,,0,-30,True
SKU0084,Bakery Product 165,Bakery,C,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH9117,2025-06-17,2025-05-30,2025-06-22,84,82,21,16,2,1,"9,77",333.0,"8,39",109.0,41,7,"$1,56","$1,49","$128,04","3,57","5,00",75.22,FEFO,Low Stock,0,2025-07-01,-6.52,90.1,Seasonal SKU,45,-392,True
SKU0085,Seafood Product 166,Seafood,B,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH9889,2025-05-01,2025-04-02,2025-05-04,131,223,46,83,1,0,"28,95",893.0,"7,70",181.0,65,4,"$7,03","$6,57","$1.568,14","3,89","10,00",93.16,FEFO,Expiring Soon,-1,2025-09-03,0.71,77.27,,94,-441,True
SKU0086,Bakery Product 388,Bakery,B,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH5375,2025-08-27,2025-07-23,2025-08-30,13,490,203,59,4,0,"67,01",2.203,"7,31",203.0,69,2,"$3,62","$3,29","$1.774,93","4,10","25,00",71.97,FIFO,Expiring Soon,5,2025-08-04,8.04,94.01,,228,-323,False
SKU0087,Beverages Product 63,Beverages,C,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH3594,2025-07-10,2025-06-21,2030-07-02,61,173,62,21,1,2,"16,72",440.0,"10,35",26.0,9,1,"$4,24","$3,90","$734,14","2,90","5,00",89.48,FIFO,In Stock,0,2025-07-01,-8.57,73.29,,90,1444,False
SKU0088,Meat Product 431,Meat,B,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH9165,2025-08-10,2025-06-12,2025-08-19,30,150,39,2,0,0,"12,07",464.0,"12,43",22.0,10,1,"$9,53","$10,42","$1.428,89","2,41","8,00",79.98,FEFO,Expiring Soon,-1,2025-07-06,2.88,90.35,,109,-334,False
SKU0089,Bakery Product 248,Bakery,C,S008,PT Hygienic Supplies,WHBDG,Bandung - Rancaekek,BATCH3369,2025-05-16,2025-04-22,2025-05-22,116,105,0,64,1,1,"18,05",472.0,"5,82",274.0,94,10,"$3,75","$3,49","$393,57","5,16","12,00",99.05,FIFO,Low Stock,-3,2025-06-25,-6.05,91.01,,41,-423,True
SKU0090,Household Product 443,Household,C,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH9318,2025-05-26,2025-05-09,2028-04-21,106,17,3,4,3,0,"1,82",63.0,"9,34",9.0,5,2,"$18,78","$17,61","$319,24","3,21","1,00",74.47,FIFO,In Stock,1,2025-08-04,-3.15,83.25,,10,642,False
SKU0091,Household Product 297,Household,C,S008,PT Hygienic Supplies,WHBDG,Bandung - Rancaekek,BATCH8935,2025-05-18,2025-04-26,2029-05-25,114,111,36,20,0,0,"11,97",393.0,"9,27",131.0,47,7,"$2,33","$2,61","$258,44","3,24","10,00",70.33,FEFO,Low Stock,-3,2025-07-01,-4.44,71.82,,55,1041,True
SKU0092,Bakery Product 478,Bakery,A,S006,PT Frozen Express,WHBDG,Bandung - Rancaekek,BATCH7274,2025-03-15,2025-03-01,2025-03-18,178,780,149,75,0,1,"53,83",1.264,"14,49",246.0,85,3,"$3,12","$3,11","$2.436,25","2,07","14,00",81.87,FEFO,Expiring Soon,3,2025-09-04,2.87,85.2,,556,-488,False
SKU0093,Frozen Product 468,Frozen,B,S007,PT Bakerindo,WHMDN,Medan - Deli Serdang,BATCH3492,2025-03-24,2025-02-21,2026-03-05,169,207,61,59,2,0,"26,49",794.0,"7,81",47.0,21,1,"$7,12","$7,61","$1.473,80","3,84","9,00",82.8,FIFO,In Stock,-2,2025-08-24,6.1,62.93,,87,-136,False
SKU0094,Pantry Product 446,Pantry,C,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH8486,2025-08-15,2025-08-15,2029-07-27,25,118,19,3,1,1,"7,40",286.0,"15,95",51.0,21,4,"$1,60","$1,84","$189,08","1,88","7,00",95.16,FIFO,In Stock,5,2025-07-19,4.94,66.28,,96,1104,False
SKU0095,Personal Product 39,Personal Care,C,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH7512,2025-06-15,2025-05-05,2029-12-12,86,44,8,22,0,0,"10,05",212.0,"4,38",79.0,29,5,"$5,87","$5,36","$258,32","6,85","2,00",81.77,FIFO,Low Stock,0,2025-07-29,8.08,62.18,,14,1242,True
SKU0096,Household Product 195,Household,B,S006,PT Frozen Express,WHMDN,Medan - Deli Serdang,BATCH2121,2025-04-24,2025-04-09,2026-07-06,138,61,10,4,4,1,"9,97",272.0,"6,12",111.0,41,7,"$18,49","$16,94","$1.127,96","4,90","1,00",89.58,FEFO,Low Stock,-5,2025-08-11,-0.25,94.19,,47,-13,True
SKU0097,Bakery Product 51,Bakery,C,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH5906,2025-07-29,2025-06-02,2025-08-05,42,151,59,92,0,2,"40,53",916.0,"3,73",130.0,49,2,"$3,87","$3,81","$584,66","8,05","11,00",86.01,FIFO,Expiring Soon,-3,2025-09-04,-3.83,85.98,,0,-348,True
SKU0098,Fresh Product 184,Fresh Produce,C,S006,PT Frozen Express,WHMDN,Medan - Deli Serdang,BATCH9702,2025-08-03,2025-07-08,2025-08-09,37,214,117,58,4,1,"46,16",1.51,"4,64",75.0,29,1,"$2,04","$2,27","$436,92","6,47","9,00",93.79,FIFO,Expiring Soon,3,2025-08-19,3.38,80.73,,39,-344,True
SKU0099,Pantry Product 196,Pantry,C,S010,PT DailyDairy,WHBDG,Bandung - Rancaekek,BATCH3344,2025-05-05,2025-04-21,2029-08-11,127,18,6,1,0,1,"2,51",73.0,"7,17",16.0,8,3,"$7,05","$7,26","$126,91","4,18","2,00",71.92,FEFO,In Stock,-1,2025-06-20,-5.9,97.43,,11,1119,True
SKU0100,Meat Product 5,Meat,A,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH2210,2025-03-20,2025-02-20,2025-03-30,173,339,189,65,0,0,"36,55",829.0,"9,27",386.0,130,7,"$6,37","$5,88","$2.159,87","3,23","16,00",79.21,FEFO,Low Stock,-2,2025-06-26,-1.18,73.55,,85,-476,True
SKU0101,Personal Product 354,Personal Care,B,S005,PT Agro Raya,WHMDN,Medan - Deli Serdang,BATCH7302,2025-06-24,2025-05-01,2027-08-05,77,58,16,20,0,1,"5,70",181.0,"10,18",20.0,9,2,"$16,17","$16,02","$938,10","2,95","4,00",93.56,FEFO,In Stock,-5,2025-08-27,7.94,61.27,,22,382,False
SKU0102,Pantry Product 295,Pantry,A,S005,PT Agro Raya,WHSBY,Surabaya - Sidoarjo,BATCH7484,2025-09-04,2025-08-18,2030-05-14,5,293,37,11,1,0,"25,85",549.0,"11,33",196.0,67,5,"$14,53","$13,68","$4.256,12","2,65","12,00",94.24,FIFO,In Stock,0,2025-06-29,7.64,81.27,,245,1395,False
SKU0103,Beverages Product 499,Beverages,A,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH4770,2025-05-05,2025-03-28,2027-12-12,127,562,73,18,2,0,"37,06",1.272,"15,16",286.0,101,5,"$3,78","$3,49","$2.125,65","1,98","15,00",87.03,FEFO,In Stock,-1,2025-08-12,4.38,67.27,,471,511,False
SKU0104,Pantry Product 348,Pantry,A,S003,PT Prima Distribusi,WHJKT,Jakarta - Cengkareng,BATCH1645,2025-04-02,2025-03-14,2029-11-15,160,197,65,28,0,0,"24,38",892.0,"8,08",43.0,19,1,"$11,15","$10,50","$2.196,47","3,71","9,00",96.52,FEFO,In Stock,-2,2025-09-05,3.11,68.19,,104,1215,False
SKU0105,Beverages Product 47,Beverages,B,S005,PT Agro Raya,WHSBY,Surabaya - Sidoarjo,BATCH4289,2025-05-26,2025-05-18,2027-05-20,106,329,50,81,0,0,"87,67",3.009,"3,75",135.0,47,1,"$5,28","$6,04","$1.735,80","7,99","26,00",78.62,FEFO,In Stock,-3,2025-07-04,-7.79,94.89,,198,305,False
SKU0106,Meat Product 85,Meat,A,S005,PT Agro Raya,WHMDN,Medan - Deli Serdang,BATCH2886,2025-06-26,2025-05-28,2025-07-11,75,415,45,66,2,1,"30,65",1.099,"13,54",52.0,21,1,"$11,06","$10,29","$4.591,19","2,22","8,00",87.66,FIFO,Expiring Soon,-1,2025-08-22,-8.63,62.82,,304,-373,False
SKU0107,Meat Product 347,Meat,C,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH7464,2025-06-08,2025-06-08,2025-06-15,93,302,98,72,4,1,"35,34",903.0,"8,55",374.0,127,7,"$2,18","$2,11","$657,51","3,51","13,00",85.49,FEFO,Low Stock,6,2025-07-03,5.78,68.37,Promotional item,132,-399,True
SKU0108,Beverages Product 345,Beverages,C,S005,PT Agro Raya,WHDPS,Denpasar - Tabanan,BATCH7086,2025-06-04,2025-05-29,2030-01-01,97,480,164,44,1,1,"87,12",2.633,"5,51",266.0,92,2,"$0,45","$0,48","$218,21","5,45","28,00",89.24,FIFO,In Stock,-1,2025-07-11,1.83,63.96,Temperature controlled,272,1262,False
SKU0109,Seafood Product 313,Seafood,A,S004,PT Nusantara Supplier,WHJKT,Jakarta - Cengkareng,BATCH5951,2025-03-31,2025-02-18,2025-04-10,162,187,68,16,0,0,"18,42",543.0,"10,15",56.0,19,2,"$14,36","$13,06","$2.684,74","2,96","9,00",94.58,FEFO,Expiring Soon,0,2025-08-26,2.08,77.12,Seasonal SKU,103,-465,False
SKU0110,Seafood Product 253,Seafood,C,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH7367,2025-07-11,2025-06-12,2025-07-16,60,4,4,0,1,0,"9,26",252.0,"0,43",23.0,14,1,"$12,97","$12,96","$51,88","69,45","5,00",78.1,FEFO,Low Stock,-4,2025-06-16,-8.26,79.28,,0,-368,True
SKU0111,Beverages Product 277,Beverages,B,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH2622,2025-08-01,2025-06-09,2028-11-27,39,577,78,98,2,1,"43,34",942.0,"13,31",137.0,50,2,"$3,28","$3,73","$1.891,23","2,25","12,00",93.61,FEFO,In Stock,4,2025-06-23,4.43,93.12,,401,862,False
SKU0112,Personal Product 17,Personal Care,C,S006,PT Frozen Express,WHBDG,Bandung - Rancaekek,BATCH4868,2025-05-19,2025-03-26,2028-11-14,113,46,13,4,1,2,"3,21",102.0,"14,33",18.0,12,2,"$16,67","$18,93","$766,72","2,09","4,00",91.36,FEFO,In Stock,2,2025-08-28,3.37,60.38,,29,849,False
SKU0113,Bakery Product 462,Bakery,C,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH4109,2025-05-31,2025-05-24,2025-06-04,101,649,79,12,3,0,"63,46",2.078,"10,23",290.0,100,3,"$0,92","$0,86","$598,38","2,93","25,00",89.85,FEFO,Expiring Soon,-1,2025-08-29,1.17,92.13,,558,-410,False
SKU0114,Pantry Product 306,Pantry,C,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH3063,2025-06-16,2025-04-27,2027-10-27,85,88,33,20,3,2,"9,88",314.0,"8,91",113.0,44,7,"$4,35","$4,38","$382,63","3,37","4,00",74.21,FIFO,Low Stock,1,2025-09-01,-3.62,86.81,,35,465,True
SKU0115,Pantry Product 301,Pantry,A,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH1046,2025-06-17,2025-05-31,2027-04-15,84,168,37,10,2,0,"11,03",347.0,"15,23",51.0,18,3,"$13,38","$12,38","$2.248,58","1,97","2,00",98.67,FIFO,In Stock,0,2025-08-24,6.94,81.27,,121,270,False
SKU0116,Household Product 57,Household,C,S001,PT Segar Makmur,WHBDG,Bandung - Rancaekek,BATCH4898,2025-09-06,2025-07-31,2028-09-08,3,108,41,27,3,0,"19,57",728.0,"5,52",297.0,101,10,"$4,96","$4,49","$535,19","5,44","12,00",74.55,FEFO,Low Stock,0,2025-09-07,5.12,64.41,,40,782,True
SKU0117,Fresh Product 380,Fresh Produce,B,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH2041,2025-08-11,2025-07-12,2025-08-25,29,572,114,13,1,1,"45,63",1.641,"12,54",140.0,49,2,"$1,52","$1,43","$868,41","2,39","12,00",99.49,FEFO,Expiring Soon,-1,2025-07-25,0.15,80.7,,445,-328,False
SKU0118,Fresh Product 258,Fresh Produce,C,S004,PT Nusantara Supplier,WHDPS,Denpasar - Tabanan,BATCH9543,2025-08-29,2025-08-10,2025-09-12,11,829,89,39,0,0,"66,26",1.959,"12,51",207.0,74,2,"$0,63","$0,67","$523,18","2,40","31,00",85.73,FEFO,Expiring Soon,3,2025-06-19,-5.97,80.63,,701,-310,False
SKU0119,Fresh Product 246,Fresh Produce,C,S007,PT Bakerindo,WHMDN,Medan - Deli Serdang,BATCH9032,2025-03-18,2025-02-01,2025-03-22,175,126,33,12,0,1,"14,80",541.0,"8,51",162.0,58,7,"$2,21","$2,07","$278,95","3,52","5,00",85.08,FEFO,Low Stock,2,2025-08-31,-0.75,82.37,,81,-484,True
SKU0120,Seafood Product 76,Seafood,A,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH7240,2025-07-01,2025-05-24,2025-07-09,70,262,29,33,2,1,"17,74",449.0,"14,77",381.0,133,14,"$8,40","$7,69","$2.200,85","2,03","4,00",91.65,FEFO,Low Stock,4,2025-07-13,-9.94,71.85,,200,-375,True
SKU0121,Bakery Product 407,Bakery,A,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH8398,2025-07-16,2025-05-21,2025-07-21,55,1,160,168,2,1,"65,26",1.717,"18,95",297.0,101,3,"$3,17","$3,02","$3.920,18","1,58","26,00",91.84,FIFO,Expiring Soon,1,2025-07-19,9.15,60.54,,-327,-363,True
SKU0122,Frozen Product 213,Frozen,B,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH5176,2025-05-23,2025-04-30,2026-02-07,109,488,121,79,2,1,"38,16",818.0,"12,79",237.0,84,4,"$2,00","$2,00","$976,00","2,35","14,00",87.02,FIFO,In Stock,1,2025-06-14,4.46,71.63,,288,-162,False
SKU0123,Fresh Product 426,Fresh Produce,C,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH7105,2025-05-22,2025-04-01,2025-05-26,110,38,12,5,1,0,"5,46",142.0,"6,96",26.0,10,3,"$1,84","$1,69","$69,73","4,31","4,00",84.05,FIFO,Expiring Soon,1,2025-06-30,-1.94,90.53,Temperature controlled,21,-419,True
SKU0124,Pantry Product 344,Pantry,C,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH7929,2025-06-11,2025-04-17,2030-03-04,90,200,44,55,3,0,"19,57",606.0,"10,22",31.0,11,1,"$3,62","$3,91","$724,52","2,94","7,00",97.05,FIFO,In Stock,-3,2025-08-04,7.34,84.21,,101,1324,False
SKU0125,Seafood Product 296,Seafood,B,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH4674,2025-08-01,2025-06-08,2025-08-11,39,154,35,10,2,1,"12,64",280.0,"12,18",20.0,7,1,"$11,37","$11,68","$1.750,75","2,46","1,00",77.28,FIFO,Expiring Soon,-4,2025-07-27,-9.06,91.89,,109,-342,False
SKU0126,Bakery Product 391,Bakery,C,S005,PT Agro Raya,WHDPS,Denpasar - Tabanan,BATCH1430,2025-07-14,2025-06-06,2025-07-19,57,215,29,53,3,1,"24,19",916.0,"8,89",76.0,28,2,"$3,09","$3,49","$665,04","3,38","7,00",77.5,FEFO,Expiring Soon,-1,2025-09-06,8.86,85.66,,133,-365,False
SKU0127,Beverages Product 159,Beverages,B,S006,PT Frozen Express,WHSBY,Surabaya - Sidoarjo,BATCH3347,2025-09-08,2025-08-03,2027-09-14,1,146,31,37,0,0,"19,92",761.0,"7,33",64.0,24,2,"$7,03","$7,70","$1.026,23","4,09","6,00",92.64,FEFO,In Stock,0,2025-09-01,2.88,79.02,Seasonal SKU,78,422,False
SKU0128,Fresh Product 272,Fresh Produce,C,S004,PT Nusantara Supplier,WHMDN,Medan - Deli Serdang,BATCH6585,2025-05-25,2025-05-15,2025-06-04,107,560,165,75,0,0,"66,66",2.517,"8,40",1.001,334,10,"$1,22","$1,34","$681,13","3,57","23,00",72.52,FEFO,Low Stock,6,2025-08-01,5.08,64.78,,320,-410,False
SKU0129,Beverages Product 291,Beverages,C,S010,PT DailyDairy,WHJKT,Jakarta - Cengkareng,BATCH3579,2025-08-27,2025-07-10,2027-07-11,13,812,174,38,0,0,"67,35",1.452,"12,06",510.0,173,5,"$0,54","$0,60","$434,83","2,49","21,00",77.87,FIFO,In Stock,0,2025-06-15,6.77,87.98,Fragile,600,357,False
SKU0130,Beverages Product 249,Beverages,A,S010,PT DailyDairy,WHMDN,Medan - Deli Serdang,BATCH4531,2025-05-26,2025-04-08,2027-12-06,106,841,133,108,1,1,"88,01",2.039,"9,56",265.0,89,2,"$5,85","$6,03","$4.923,13","3,14","35,00",80.27,FIFO,In Stock,4,2025-07-27,9.52,70.09,,600,505,False
SKU0131,Meat Product 348,Meat,C,S010,PT DailyDairy,WHMDN,Medan - Deli Serdang,BATCH1744,2025-04-28,2025-04-14,2025-05-12,134,28,1,4,1,0,"2,05",65.0,"13,66",15.0,9,3,"$5,40","$5,07","$151,29","2,20","1,00",89.81,FEFO,Expiring Soon,2,2025-06-25,7.99,77.99,High return rate,23,-433,False
SKU0132,Seafood Product 109,Seafood,A,S003,PT Prima Distribusi,WHSBY,Surabaya - Sidoarjo,BATCH2965,2025-06-27,2025-06-27,2025-07-05,74,319,12,82,0,0,"29,72",957.0,"10,73",184.0,65,4,"$9,57","$9,49","$3.052,42","2,79","14,00",74.35,FEFO,Expiring Soon,4,2025-07-16,-5.49,89.69,,225,-379,False
SKU0133,Bakery Product 361,Bakery,C,S004,PT Nusantara Supplier,WHDPS,Denpasar - Tabanan,BATCH6802,2025-04-19,2025-04-15,2025-04-26,143,255,83,69,2,0,"45,27",1.324,"5,63",141.0,50,2,"$0,53","$0,60","$134,49","5,33","21,00",96.48,FEFO,Expiring Soon,1,2025-09-04,2.42,81.31,,103,-449,True
SKU0134,Frozen Product 40,Frozen,C,S006,PT Frozen Express,WHDPS,Denpasar - Tabanan,BATCH7626,2025-05-23,2025-04-08,2026-04-14,109,86,18,26,2,1,"8,58",248.0,"10,02",17.0,8,1,"$5,72","$6,51","$491,95","2,99","2,00",98.94,FEFO,In Stock,-3,2025-08-03,9.9,82.56,Seasonal SKU,42,-96,False
SKU0135,Personal Product 88,Personal Care,B,S010,PT DailyDairy,WHMDN,Medan - Deli Serdang,BATCH2443,2025-03-17,2025-02-18,2028-03-27,176,202,51,28,1,2,"20,02",721.0,"10,09",151.0,51,5,"$5,00","$5,07","$1.009,13","2,97","6,00",85.18,FIFO,In Stock,-3,2025-08-09,5.63,89.81,,123,617,True
SKU0136,Bakery Product 41,Bakery,C,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH6456,2025-06-15,2025-04-27,2025-06-18,86,155,10,99,3,2,"20,01",704.0,"7,75",93.0,33,3,"$3,33","$3,32","$516,00","3,87","7,00",84.93,FIFO,Expiring Soon,-4,2025-08-31,5.09,69.54,,46,-396,True
SKU0137,Fresh Product 262,Fresh Produce,C,S004,PT Nusantara Supplier,WHSBY,Surabaya - Sidoarjo,BATCH3419,2025-06-12,2025-05-28,2025-06-26,89,66,21,12,0,0,"7,92",228.0,"8,33",39.0,15,3,"$0,79","$0,79","$51,87","3,60","7,00",77.53,FIFO,Expiring Soon,1,2025-08-22,-3.47,94.34,,33,-388,True
SKU0138,Dairy Product 79,Dairy,C,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH8601,2025-04-02,2025-02-13,2025-04-24,160,382,62,3,0,1,"36,85",1.234,"10,37",388.0,130,7,"$1,75","$1,75","$667,05","2,89","15,00",95.84,FEFO,Low Stock,-2,2025-06-14,6.22,89.3,,317,-451,True
SKU0139,Pantry Product 326,Pantry,C,S010,PT DailyDairy,WHSBY,Surabaya - Sidoarjo,BATCH3473,2025-04-02,2025-03-05,2028-01-09,160,73,17,16,1,1,"9,19",227.0,"7,94",23.0,14,1,"$8,22","$7,53","$600,40","3,78","3,00",75.64,FIFO,In Stock,-1,2025-07-11,-2.76,60.38,,40,539,False
SKU0140,Seafood Product 141,Seafood,C,S010,PT DailyDairy,WHJKT,Jakarta - Cengkareng,BATCH6085,2025-06-11,2025-05-13,2025-06-15,90,125,84,41,0,1,"22,22",827.0,"5,63",338.0,116,10,"$6,03","$6,50","$753,89","5,33","9,00",93.03,FEFO,Low Stock,4,2025-09-05,6.34,90.65,Promotional item,0,-399,True
SKU0141,Fresh Product 443,Fresh Produce,C,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH7299,2025-04-10,2025-03-12,2025-04-21,152,278,213,65,0,1,"76,42",1.824,"3,64",115.0,39,1,"$1,58","$1,71","$440,44","8,25","19,00",73.6,FIFO,Expiring Soon,2,2025-07-14,-6.56,66.85,,0,-454,True
SKU0142,Pantry Product 97,Pantry,C,S006,PT Frozen Express,WHDPS,Denpasar - Tabanan,BATCH3471,2025-05-11,2025-05-08,2029-03-02,121,235,49,54,1,0,"25,66",768.0,"9,16",78.0,27,2,"$2,14","$2,30","$502,74","3,28","7,00",90.76,FEFO,In Stock,-3,2025-08-27,4.54,74.46,,132,957,False
SKU0143,Household Product 366,Household,A,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH1641,2025-03-28,2025-03-13,2027-03-16,165,122,9,15,1,0,"9,32",357.0,"13,09",198.0,68,14,"$19,42","$19,56","$2.369,24","2,29","7,00",94.08,FEFO,Low Stock,3,2025-07-15,-3.82,87.15,,98,240,True
SKU0144,Pantry Product 187,Pantry,C,S006,PT Frozen Express,WHSBY,Surabaya - Sidoarjo,BATCH6543,2025-06-02,2025-04-20,2028-09-16,99,35,5,0,1,1,"3,06",98.0,"11,44",10.0,4,2,"$7,67","$7,96","$268,53","2,62","2,00",72.02,FIFO,In Stock,2,2025-06-21,-4.25,72.69,,30,790,False
SKU0145,Fresh Product 49,Fresh Produce,B,S009,PT Beverage Nusantara,WHMDN,Medan - Deli Serdang,BATCH3463,2025-06-29,2025-06-08,2025-07-06,72,456,35,28,0,1,"26,43",927.0,"17,25",123.0,44,3,"$2,02","$2,32","$923,08","1,74","9,00",86.16,FIFO,Expiring Soon,0,2025-06-27,5.7,89.84,,393,-378,False
SKU0146,Personal Product 159,Personal Care,A,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH2388,2025-04-10,2025-03-22,2030-03-31,152,162,10,22,1,1,"14,33",470.0,"11,30",24.0,10,1,"$24,48","$23,29","$3.965,81","2,65","3,00",98.07,FEFO,In Stock,-4,2025-06-19,-0.34,96.8,,130,1351,False
